Count,Name,Position X,Position Y,Position Z,Rotation
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-D_Symbol,2880.0000,-240.0000,144.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-D_Symbol,2520.0000,-324.0000,144.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-D_Symbol,2112.0000,-240.0000,144.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-D_Symbol,2232.0000,-240.0000,144.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-D_Symbol,1872.0000,-240.0000,144.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-D_Symbol,1992.0000,-240.0000,144.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-D_Symbol,2352.0000,-240.0000,144.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-D_Symbol,1992.0000,-324.0000,144.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-D_Symbol,2112.0000,-324.0000,144.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-D_Symbol,1752.0000,-324.0000,144.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-D_Symbol,1872.0000,-324.0000,144.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-RB1_Symbol,3021.1200,-145.1760,120.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-ZG_Symbol,3456.0000,-288.0000,120.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-ZG_Symbol,3528.0000,-288.0000,120.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-ZG_Symbol,3288.0000,-300.0000,120.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-ZG_Symbol,3384.0000,-288.0000,120.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-ZG_Symbol,3456.0000,-192.0000,120.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-ZG_Symbol,3612.0000,-288.0000,120.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-ZG_Symbol,3576.0000,-72.0000,120.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-ZG_Symbol,3456.0000,-96.0000,120.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-ZG_Symbol,3612.0000,-216.0000,120.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-RA_Symbol,4500.0000,324.0000,120.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-RA_Symbol,4500.0000,276.0000,120.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-RA_Symbol,4500.0000,420.0000,120.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-RA_Symbol,4500.0000,372.0000,120.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-RA_Symbol,4500.0000,228.0000,120.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-ZG_Symbol,3288.0000,-228.0000,120.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-ZG_Symbol,3360.0000,-120.0000,120.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-ZG_Symbol,2400.0000,-120.0000,120.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-ZG_Symbol,3264.0000,-120.0000,120.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-RB_Symbol,2721.7920,-95.1600,120.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-RB_Symbol,2604.2040,-161.9760,120.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-RB1_Symbol,2874.3600,-80.5920,120.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-RB_Symbol,2665.1880,-95.1600,120.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-RB_Symbol,2704.2240,-161.9760,120.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-RB1_Symbol,2957.7360,-70.0320,120.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-RB1_Symbol,2957.7360,-161.5080,120.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-RB_Symbol,2804.2320,-161.9760,120.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-RB_Symbol,2904.2520,-161.9760,120.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-ZG_Symbol,2544.0000,-120.0000,120.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1992.0000,-108.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-ZG_Symbol,3576.0000,-144.0000,120.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-ZG_Symbol,2472.0000,-120.0000,120.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1872.0000,-108.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-RB1_Symbol,2804.6400,-80.5920,120.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-RB1_Symbol,2839.1280,-80.5920,120.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-RB_Symbol,2604.4440,-95.1600,120.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-RB1_Symbol,2767.9560,-80.5920,120.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-D_Symbol,2880.0000,-324.0000,144.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-WM2_Symbol,869.8080,406.6920,96.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-WM2_Symbol,946.2000,406.6920,96.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-WM1_Symbol,1321.6680,327.9360,96.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-WM1_Symbol,1323.8880,132.9360,96.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-WM2_Symbol,1022.1240,406.6920,96.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-P1_Symbol,765.7920,357.7200,168.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-P2_Symbol,1206.0120,357.7200,108.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-P1_Symbol,1117.9680,357.7200,168.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-P1_Symbol,941.8800,357.7200,168.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-RD_Symbol,1080.0000,-60.0000,120.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-RD_Symbol,1176.0000,-60.0000,120.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-RD_Symbol,888.0000,-60.0000,120.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-RD_Symbol,984.0000,-60.0000,120.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-RD_Symbol,1272.0000,-168.0000,120.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-WM1_Symbol,706.2840,410.2320,96.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-WM1_Symbol,1197.1080,410.2320,96.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-RD_Symbol,1272.0000,-276.0000,120.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-RD_Symbol,1272.0000,-60.0000,120.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-P1_Symbol,941.8800,141.7200,168.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-P1_Symbol,765.7920,141.7200,168.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-P2_Symbol,677.7480,249.7200,108.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-P1_Symbol,1117.9680,141.7200,168.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-P2_Symbol,1206.0120,141.7200,108.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-P2_Symbol,677.7480,141.7200,108.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-P1_Symbol,941.8800,33.7200,168.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-P2_Symbol,1029.9240,141.7200,108.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-P2_Symbol,853.8360,141.7200,108.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-P2_Symbol,677.7480,357.7200,108.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-P1_Symbol,1117.9680,249.7200,168.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-P2_Symbol,1029.9240,357.7200,108.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-P2_Symbol,853.8360,357.7200,108.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-P1_Symbol,941.8800,249.7200,168.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-P2_Symbol,1029.9240,249.7200,108.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-P2_Symbol,853.8360,249.7200,108.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-P1_Symbol,765.7920,249.7200,168.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-P2_Symbol,1206.0120,249.7200,108.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-RD_Symbol,792.0000,-60.0000,120.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-RD_Symbol,4296.0000,-72.0000,120.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-RD_Symbol,4392.0000,-72.0000,120.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-RD_Symbol,4104.0000,-72.0000,120.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-RD_Symbol,4200.0000,-72.0000,120.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-RD_Symbol,4488.0000,-72.0000,120.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-RD_Symbol,4200.0000,-288.0000,120.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-RD_Symbol,4296.0000,-288.0000,120.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-RD_Symbol,4008.0000,-288.0000,120.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-RD_Symbol,4104.0000,-288.0000,120.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-RD_Symbol,4008.0000,-180.0000,120.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-RD_Symbol,4104.0000,-180.0000,120.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-PB_Symbol,1608.0000,-96.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-PB_Symbol,1608.0000,-240.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-RD_Symbol,4200.0000,-180.0000,120.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-RD_Symbol,4488.0000,-180.0000,120.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-RD_Symbol,4008.0000,-72.0000,120.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-RD_Symbol,4296.0000,-180.0000,120.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-RD_Symbol,4392.0000,-180.0000,120.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-RD_Symbol,792.0000,-276.0000,120.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-RD_Symbol,888.0000,-276.0000,120.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-RD_Symbol,600.0000,-276.0000,120.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-RD_Symbol,696.0000,-276.0000,120.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-RD_Symbol,984.0000,-276.0000,120.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-RD_Symbol,600.0000,-60.0000,120.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-RD_Symbol,696.0000,-60.0000,120.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-RD_Symbol,1080.0000,-276.0000,120.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-RD_Symbol,1176.0000,-276.0000,120.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-RD_Symbol,600.0000,-168.0000,120.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-RD_Symbol,696.0000,-168.0000,120.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-RD_Symbol,4392.0000,-288.0000,120.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-RD_Symbol,4488.0000,-288.0000,120.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-RD_Symbol,792.0000,-168.0000,120.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-RD_Symbol,1080.0000,-168.0000,120.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-RD_Symbol,1176.0000,-168.0000,120.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-RD_Symbol,888.0000,-168.0000,120.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-RD_Symbol,984.0000,-168.0000,120.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1104.0000,528.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3492.0000,2496.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3372.0000,2496.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2292.0000,2256.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3612.0000,2496.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3252.0000,2496.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2892.0000,2496.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2772.0000,2496.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3132.0000,2496.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3012.0000,2496.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3132.0000,2256.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3012.0000,2256.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3372.0000,2256.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3252.0000,2256.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2892.0000,2256.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2532.0000,2256.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2412.0000,2256.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2772.0000,2256.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2652.0000,2256.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2832.0000,1164.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2712.0000,1164.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3072.0000,1164.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2952.0000,1164.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2592.0000,1164.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3612.0000,1284.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3492.0000,1284.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2472.0000,1164.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2352.0000,1164.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2412.0000,2496.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2292.0000,2496.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2652.0000,2496.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2532.0000,2496.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3672.0000,1164.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3312.0000,1164.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3192.0000,1164.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3552.0000,1164.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3432.0000,1164.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3492.0000,2256.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3612.0000,2016.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3492.0000,2016.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2472.0000,2136.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2352.0000,2136.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3372.0000,2016.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3012.0000,2016.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2892.0000,2016.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3252.0000,2016.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3132.0000,2016.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3312.0000,2136.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3192.0000,2136.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3552.0000,2136.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3432.0000,2136.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3072.0000,2136.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2712.0000,2136.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2592.0000,2136.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2952.0000,2136.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2832.0000,2136.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2952.0000,2376.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2832.0000,2376.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3192.0000,2376.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3072.0000,2376.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2712.0000,2376.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2352.0000,2376.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3612.0000,2256.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2592.0000,2376.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2472.0000,2376.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2532.0000,2016.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2412.0000,2016.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2772.0000,2016.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2652.0000,2016.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2292.0000,2016.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3432.0000,2376.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3312.0000,2376.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3672.0000,2376.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3552.0000,2376.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3372.0000,1284.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3252.0000,804.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3132.0000,804.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3492.0000,804.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3372.0000,804.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3012.0000,804.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2652.0000,804.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2532.0000,804.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2892.0000,804.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2772.0000,804.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2952.0000,684.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2832.0000,684.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3192.0000,684.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3072.0000,684.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2712.0000,684.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2352.0000,684.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3612.0000,804.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2592.0000,684.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2472.0000,684.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2616.0000,552.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2496.0000,552.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2856.0000,552.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2736.0000,552.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2376.0000,552.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2016.0000,552.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1896.0000,552.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2256.0000,552.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2136.0000,552.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3696.0000,552.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3576.0000,552.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2412.0000,804.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2292.0000,804.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3456.0000,552.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3096.0000,552.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2976.0000,552.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3336.0000,552.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3216.0000,552.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3312.0000,684.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3432.0000,924.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3312.0000,924.0000,216.0000,0
