Count,Name,Position X,Position Y,Position Z,Rotation
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3672.0000,924.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3552.0000,924.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3192.0000,924.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2832.0000,924.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2712.0000,924.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3072.0000,924.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2952.0000,924.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3012.0000,1284.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2892.0000,1284.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3252.0000,1284.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3132.0000,1284.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2772.0000,1284.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2412.0000,1284.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2292.0000,1284.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2652.0000,1284.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2532.0000,1284.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2652.0000,1044.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2532.0000,1044.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2892.0000,1044.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2772.0000,1044.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2412.0000,1044.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3552.0000,684.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3432.0000,684.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2292.0000,1044.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3672.0000,684.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2352.0000,924.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3612.0000,1044.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2592.0000,924.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2472.0000,924.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3492.0000,1044.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3132.0000,1044.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3012.0000,1044.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3372.0000,1044.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3252.0000,1044.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3912.0000,2028.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3912.0000,1908.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3912.0000,2268.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3912.0000,2148.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3912.0000,1788.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3912.0000,1428.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3912.0000,1308.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3912.0000,1668.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3912.0000,1548.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3960.0000,2616.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4128.0000,2616.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3624.0000,2616.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3792.0000,2616.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4296.0000,2616.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3912.0000,2508.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3912.0000,2388.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4464.0000,2616.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4632.0000,2616.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3792.0000,2388.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3792.0000,2268.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3912.0000,108.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3792.0000,2508.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3792.0000,2148.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3792.0000,1788.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3792.0000,1668.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3792.0000,2028.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3792.0000,1908.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3912.0000,948.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3912.0000,828.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3912.0000,1188.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3912.0000,1068.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3912.0000,708.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3912.0000,348.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3912.0000,228.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3912.0000,588.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3912.0000,468.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3456.0000,2616.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2952.0000,2688.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3120.0000,2688.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2616.0000,2688.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2784.0000,2688.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3288.0000,2688.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3792.0000,2688.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3960.0000,2688.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3456.0000,2688.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3624.0000,2688.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1440.0000,2688.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1608.0000,2688.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1104.0000,2688.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1272.0000,2688.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1776.0000,2688.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2280.0000,2688.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2448.0000,2688.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1944.0000,2688.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2112.0000,2688.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2280.0000,2616.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2448.0000,2616.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1944.0000,2616.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2112.0000,2616.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2616.0000,2616.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3120.0000,2616.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3288.0000,2616.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2784.0000,2616.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2952.0000,2616.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4464.0000,2688.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4632.0000,2688.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4128.0000,2688.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4296.0000,2688.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1104.0000,2616.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1608.0000,2616.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1776.0000,2616.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1272.0000,2616.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,1440.0000,2616.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3792.0000,1548.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3672.0000,1896.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3552.0000,1896.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2412.0000,1536.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2292.0000,1536.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3432.0000,1896.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3072.0000,1896.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2952.0000,1896.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3312.0000,1896.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3192.0000,1896.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3252.0000,1536.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3132.0000,1536.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3492.0000,1536.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3372.0000,1536.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3012.0000,1536.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2652.0000,1536.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2532.0000,1536.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2892.0000,1536.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2772.0000,1536.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2892.0000,1776.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2772.0000,1776.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3132.0000,1776.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3012.0000,1776.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2652.0000,1776.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2292.0000,1776.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3672.0000,2136.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2532.0000,1776.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2412.0000,1776.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2592.0000,1896.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2472.0000,1896.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2832.0000,1896.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2712.0000,1896.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2352.0000,1896.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3372.0000,1776.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3252.0000,1776.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3612.0000,1776.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3492.0000,1776.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3612.0000,1536.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3792.0000,108.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3672.0000,1656.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3792.0000,348.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3792.0000,228.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3552.0000,1656.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3192.0000,1656.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3072.0000,1656.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3432.0000,1656.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3312.0000,1656.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3792.0000,1188.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3792.0000,1068.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3792.0000,1428.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3792.0000,1308.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3792.0000,948.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3792.0000,588.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3792.0000,468.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3792.0000,828.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3792.0000,708.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3072.0000,1416.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2952.0000,1416.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3312.0000,1416.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3192.0000,1416.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2832.0000,1416.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2472.0000,1416.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2352.0000,1416.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2712.0000,1416.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2592.0000,1416.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2712.0000,1656.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2592.0000,1656.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2952.0000,1656.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2832.0000,1656.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2472.0000,1656.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3552.0000,1416.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3432.0000,1416.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,2352.0000,1656.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,3672.0000,1416.0000,216.0000,0
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4296.0000,1008.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4296.0000,888.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4296.0000,1248.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4296.0000,1128.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4296.0000,768.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4296.0000,408.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4296.0000,288.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4296.0000,648.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4296.0000,528.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4296.0000,2088.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4296.0000,1968.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4296.0000,2328.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4296.0000,2208.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4296.0000,1848.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4296.0000,1488.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4296.0000,1368.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4296.0000,1728.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4296.0000,1608.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4656.0000,1428.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4656.0000,1308.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4656.0000,1668.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4656.0000,1548.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4656.0000,1188.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4656.0000,828.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4656.0000,708.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4656.0000,1068.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4656.0000,948.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4656.0000,2508.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4656.0000,2388.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4296.0000,168.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4296.0000,48.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4656.0000,2268.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4656.0000,1908.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4656.0000,1788.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4656.0000,2148.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4656.0000,2028.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4296.0000,2448.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4056.0000,408.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4056.0000,288.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4056.0000,648.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4056.0000,528.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4056.0000,168.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4416.0000,2388.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4416.0000,2268.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4056.0000,48.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4416.0000,2508.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4056.0000,1488.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4056.0000,1368.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4056.0000,1728.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4056.0000,1608.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4056.0000,1248.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4056.0000,888.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4056.0000,768.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4056.0000,1128.0000,216.0000,90
1,AGI32-IDcx4qny-Project_1-LUMINAIRE-C_Symbol,4056.0000,1008.0000,216.0000,90
